"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CAN","QGDP","TOT","PC_CHGPP","Q","2001-Q1",0.529651011,
"CAN","QGDP","TOT","PC_CHGPP","Q","2001-Q2",0.269490025,
"CAN","QGDP","TOT","PC_CHGPP","Q","2001-Q3",-0.066614244,
"CAN","QGDP","TOT","PC_CHGPP","Q","2001-Q4",0.608829247,
"CAN","QGDP","TOT","PC_CHGPP","Q","2002-Q1",1.484226046,
"CAN","QGDP","TOT","PC_CHGPP","Q","2002-Q2",0.589373312,
"CAN","QGDP","TOT","PC_CHGPP","Q","2002-Q3",0.86544944,
"CAN","QGDP","TOT","PC_CHGPP","Q","2002-Q4",0.548620905,
"CAN","QGDP","TOT","PC_CHGPP","Q","2003-Q1",0.553325235,
"CAN","QGDP","TOT","PC_CHGPP","Q","2003-Q2",-0.147463728,
"CAN","QGDP","TOT","PC_CHGPP","Q","2003-Q3",0.373654347,
"CAN","QGDP","TOT","PC_CHGPP","Q","2003-Q4",0.689959181,
"CAN","QGDP","TOT","PC_CHGPP","Q","2004-Q1",0.720267587,
"CAN","QGDP","TOT","PC_CHGPP","Q","2004-Q2",1.187819015,
"CAN","QGDP","TOT","PC_CHGPP","Q","2004-Q3",1.180435577,
"CAN","QGDP","TOT","PC_CHGPP","Q","2004-Q4",0.718426544,
"CAN","QGDP","TOT","PC_CHGPP","Q","2005-Q1",0.346066595,
"CAN","QGDP","TOT","PC_CHGPP","Q","2005-Q2",0.725522707,
"CAN","QGDP","TOT","PC_CHGPP","Q","2005-Q3",1.211374835,
"CAN","QGDP","TOT","PC_CHGPP","Q","2005-Q4",0.988734322,
"CAN","QGDP","TOT","PC_CHGPP","Q","2006-Q1",0.810995411,
"CAN","QGDP","TOT","PC_CHGPP","Q","2006-Q2",0.051646385,
"CAN","QGDP","TOT","PC_CHGPP","Q","2006-Q3",0.279245485,
"CAN","QGDP","TOT","PC_CHGPP","Q","2006-Q4",0.398598242,
"CAN","QGDP","TOT","PC_CHGPP","Q","2007-Q1",0.639626644,
"CAN","QGDP","TOT","PC_CHGPP","Q","2007-Q2",0.968907263,
"CAN","QGDP","TOT","PC_CHGPP","Q","2007-Q3",0.419854575,
"CAN","QGDP","TOT","PC_CHGPP","Q","2007-Q4",0.113617046,
"CAN","QGDP","TOT","PC_CHGPP","Q","2008-Q1",0.076640567,
"CAN","QGDP","TOT","PC_CHGPP","Q","2008-Q2",0.361671897,
"CAN","QGDP","TOT","PC_CHGPP","Q","2008-Q3",0.820044012,
"CAN","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-1.159518489,
"CAN","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-2.259686183,
"CAN","QGDP","TOT","PC_CHGPP","Q","2009-Q2",-1.091258596,
"CAN","QGDP","TOT","PC_CHGPP","Q","2009-Q3",0.44993852,
"CAN","QGDP","TOT","PC_CHGPP","Q","2009-Q4",1.166157024,
"CAN","QGDP","TOT","PC_CHGPP","Q","2010-Q1",1.206341487,
"CAN","QGDP","TOT","PC_CHGPP","Q","2010-Q2",0.523260909,
"CAN","QGDP","TOT","PC_CHGPP","Q","2010-Q3",0.708694922,
"CAN","QGDP","TOT","PC_CHGPP","Q","2010-Q4",1.117505154,
"CAN","QGDP","TOT","PC_CHGPP","Q","2011-Q1",0.755347044,
"CAN","QGDP","TOT","PC_CHGPP","Q","2011-Q2",0.19480651,
"CAN","QGDP","TOT","PC_CHGPP","Q","2011-Q3",1.379639562,
"CAN","QGDP","TOT","PC_CHGPP","Q","2011-Q4",0.78751324,
"CAN","QGDP","TOT","PC_CHGPP","Q","2012-Q1",0.064087343,
"CAN","QGDP","TOT","PC_CHGPP","Q","2012-Q2",0.326163737,
"CAN","QGDP","TOT","PC_CHGPP","Q","2012-Q3",0.136217106,
"CAN","QGDP","TOT","PC_CHGPP","Q","2012-Q4",0.20678147,
"CAN","QGDP","TOT","PC_CHGPP","Q","2013-Q1",0.897004855,
"CAN","QGDP","TOT","PC_CHGPP","Q","2013-Q2",0.580357191,
"CAN","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.814973402,
"CAN","QGDP","TOT","PC_CHGPP","Q","2013-Q4",1.050559545,
"CAN","QGDP","TOT","PC_CHGPP","Q","2014-Q1",0.163447761,
"CAN","QGDP","TOT","PC_CHGPP","Q","2014-Q2",0.913329104,
"CAN","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.959051308,
"CAN","QGDP","TOT","PC_CHGPP","Q","2014-Q4",0.691975668,
"CAN","QGDP","TOT","PC_CHGPP","Q","2015-Q1",-0.549519408,
"CAN","QGDP","TOT","PC_CHGPP","Q","2015-Q2",-0.272172083,
"CAN","QGDP","TOT","PC_CHGPP","Q","2015-Q3",0.353701829,
"CAN","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.074877376,
"CAN","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.54850084,
"CAN","QGDP","TOT","PC_CHGPP","Q","2016-Q2",-0.491711724,
"CAN","QGDP","TOT","PC_CHGPP","Q","2016-Q3",1.031213682,
"CAN","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.561483087,
"CAN","QGDP","TOT","PC_CHGPP","Q","2017-Q1",1.08691958,
"CAN","QGDP","TOT","PC_CHGPP","Q","2017-Q2",1.023044213,
"CAN","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.421873021,
"CAN","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.517990679,
"CAN","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.875239281,
"CAN","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.785105341,
"CAN","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.690122507,
"CAN","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.340869542,
"CAN","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.090640853,
"CAN","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.990737829,
"CAN","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.326642811,
"CAN","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.300683754,
"CAN","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-2.157302609,
"CAN","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-11.042537245,
"CAN","QGDP","TOT","PC_CHGPP","Q","2020-Q3",8.983958377,
"CAN","QGDP","TOT","PC_CHGPP","Q","2020-Q4",2.192421261,
"CAN","QGDP","TOT","PC_CHGPP","Q","2021-Q1",1.092953257,
"CAN","QGDP","TOT","PC_CHGPP","Q","2021-Q2",-0.792048753,
"CAN","QGDP","TOT","PC_CHGPP","Q","2021-Q3",1.30781901,
"CAN","QGDP","TOT","PC_CHGPP","Q","2021-Q4",1.602575751,
"CAN","QGDP","TOT","PC_CHGPP","Q","2022-Q1",0.755021041,
"ARG","QGDP","TOT","PC_CHGPP","Q","1993-Q2",2.852959296,
"ARG","QGDP","TOT","PC_CHGPP","Q","1993-Q3",2.010235835,
"ARG","QGDP","TOT","PC_CHGPP","Q","1993-Q4",0.8054548,
"ARG","QGDP","TOT","PC_CHGPP","Q","1994-Q1",1.421339214,
"ARG","QGDP","TOT","PC_CHGPP","Q","1994-Q2",2.06825957,
"ARG","QGDP","TOT","PC_CHGPP","Q","1994-Q3",0.252390576,
"ARG","QGDP","TOT","PC_CHGPP","Q","1994-Q4",1.240934576,
"ARG","QGDP","TOT","PC_CHGPP","Q","1995-Q1",-1.543121762,
"ARG","QGDP","TOT","PC_CHGPP","Q","1995-Q2",-3.790303996,
"ARG","QGDP","TOT","PC_CHGPP","Q","1995-Q3",-0.386299513,
"ARG","QGDP","TOT","PC_CHGPP","Q","1995-Q4",0.766784665,
"ARG","QGDP","TOT","PC_CHGPP","Q","1996-Q1",2.749659958,
"ARG","QGDP","TOT","PC_CHGPP","Q","1996-Q2",2.228766023,
"ARG","QGDP","TOT","PC_CHGPP","Q","1996-Q3",2.296677959,
"ARG","QGDP","TOT","PC_CHGPP","Q","1996-Q4",1.822265983,
"ARG","QGDP","TOT","PC_CHGPP","Q","1997-Q1",2.100205284,
"ARG","QGDP","TOT","PC_CHGPP","Q","1997-Q2",1.487513881,
"ARG","QGDP","TOT","PC_CHGPP","Q","1997-Q3",2.517217344,
"ARG","QGDP","TOT","PC_CHGPP","Q","1997-Q4",1.351457572,
"ARG","QGDP","TOT","PC_CHGPP","Q","1998-Q1",0.517421564,
"ARG","QGDP","TOT","PC_CHGPP","Q","1998-Q2",1.959505358,
"ARG","QGDP","TOT","PC_CHGPP","Q","1998-Q3",-0.304614298,
"ARG","QGDP","TOT","PC_CHGPP","Q","1998-Q4",-2.549266052,
"ARG","QGDP","TOT","PC_CHGPP","Q","1999-Q1",-1.245853391,
"ARG","QGDP","TOT","PC_CHGPP","Q","1999-Q2",-1.129907359,
"ARG","QGDP","TOT","PC_CHGPP","Q","1999-Q3",-0.288150498,
"ARG","QGDP","TOT","PC_CHGPP","Q","1999-Q4",1.672821014,
"ARG","QGDP","TOT","PC_CHGPP","Q","2000-Q1",-0.340002407,
"ARG","QGDP","TOT","PC_CHGPP","Q","2000-Q2",-1.60889246,
"ARG","QGDP","TOT","PC_CHGPP","Q","2000-Q3",-0.255185082,
"ARG","QGDP","TOT","PC_CHGPP","Q","2000-Q4",0.306858135,
"ARG","QGDP","TOT","PC_CHGPP","Q","2001-Q1",0.163646159,
"ARG","QGDP","TOT","PC_CHGPP","Q","2001-Q2",-0.829817774,
"ARG","QGDP","TOT","PC_CHGPP","Q","2001-Q3",-4.645878876,
"ARG","QGDP","TOT","PC_CHGPP","Q","2001-Q4",-5.694872931,
"ARG","QGDP","TOT","PC_CHGPP","Q","2002-Q1",-4.931018536,
"ARG","QGDP","TOT","PC_CHGPP","Q","2002-Q2",0.423986148,
"ARG","QGDP","TOT","PC_CHGPP","Q","2002-Q3",0.074497309,
"ARG","QGDP","TOT","PC_CHGPP","Q","2002-Q4",1.019056942,
"ARG","QGDP","TOT","PC_CHGPP","Q","2003-Q1",3.695017177,
"ARG","QGDP","TOT","PC_CHGPP","Q","2003-Q2",3.164325049,
"ARG","QGDP","TOT","PC_CHGPP","Q","2003-Q3",2.443638131,
"ARG","QGDP","TOT","PC_CHGPP","Q","2003-Q4",1.87649889,
"ARG","QGDP","TOT","PC_CHGPP","Q","2004-Q1",3.2337525,
"ARG","QGDP","TOT","PC_CHGPP","Q","2004-Q2",-1.103914169,
"ARG","QGDP","TOT","PC_CHGPP","Q","2004-Q3",5.02545707,
"ARG","QGDP","TOT","PC_CHGPP","Q","2004-Q4",1.443623985,
"ARG","QGDP","TOT","PC_CHGPP","Q","2005-Q1",2.892131285,
"ARG","QGDP","TOT","PC_CHGPP","Q","2005-Q2",2.089069466,
"ARG","QGDP","TOT","PC_CHGPP","Q","2005-Q3",0.735945557,
"ARG","QGDP","TOT","PC_CHGPP","Q","2005-Q4",1.954373956,
"ARG","QGDP","TOT","PC_CHGPP","Q","2006-Q1",2.582544772,
"ARG","QGDP","TOT","PC_CHGPP","Q","2006-Q2",1.228230058,
"ARG","QGDP","TOT","PC_CHGPP","Q","2006-Q3",2.824137331,
"ARG","QGDP","TOT","PC_CHGPP","Q","2006-Q4",2.152698685,
"ARG","QGDP","TOT","PC_CHGPP","Q","2007-Q1",2.288632044,
"ARG","QGDP","TOT","PC_CHGPP","Q","2007-Q2",2.201885725,
"ARG","QGDP","TOT","PC_CHGPP","Q","2007-Q3",1.378901566,
"ARG","QGDP","TOT","PC_CHGPP","Q","2007-Q4",3.04182093,
"ARG","QGDP","TOT","PC_CHGPP","Q","2008-Q1",0.878634951,
"ARG","QGDP","TOT","PC_CHGPP","Q","2008-Q2",0.592809875,
"ARG","QGDP","TOT","PC_CHGPP","Q","2008-Q3",0.834118316,
"ARG","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-4.770289351,
"ARG","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-3.706118316,
"ARG","QGDP","TOT","PC_CHGPP","Q","2009-Q2",-2.122079767,
"ARG","QGDP","TOT","PC_CHGPP","Q","2009-Q3",3.931251607,
"ARG","QGDP","TOT","PC_CHGPP","Q","2009-Q4",1.834155005,
"ARG","QGDP","TOT","PC_CHGPP","Q","2010-Q1",2.986502002,
"ARG","QGDP","TOT","PC_CHGPP","Q","2010-Q2",4.553612152,
"ARG","QGDP","TOT","PC_CHGPP","Q","2010-Q3",0.537895198,
"ARG","QGDP","TOT","PC_CHGPP","Q","2010-Q4",1.342021674,
"ARG","QGDP","TOT","PC_CHGPP","Q","2011-Q1",2.364735475,
"ARG","QGDP","TOT","PC_CHGPP","Q","2011-Q2",0.957787649,
"ARG","QGDP","TOT","PC_CHGPP","Q","2011-Q3",0.812688998,
"ARG","QGDP","TOT","PC_CHGPP","Q","2011-Q4",0.071034263,
"ARG","QGDP","TOT","PC_CHGPP","Q","2012-Q1",-1.106040287,
"ARG","QGDP","TOT","PC_CHGPP","Q","2012-Q2",-3.41376059,
"ARG","QGDP","TOT","PC_CHGPP","Q","2012-Q3",3.15735358,
"ARG","QGDP","TOT","PC_CHGPP","Q","2012-Q4",1.703696274,
"ARG","QGDP","TOT","PC_CHGPP","Q","2013-Q1",-0.017216333,
"ARG","QGDP","TOT","PC_CHGPP","Q","2013-Q2",0.512729857,
"ARG","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.645369389,
"ARG","QGDP","TOT","PC_CHGPP","Q","2013-Q4",-0.993665829,
"ARG","QGDP","TOT","PC_CHGPP","Q","2014-Q1",-1.51891686,
"ARG","QGDP","TOT","PC_CHGPP","Q","2014-Q2",-0.57540697,
"ARG","QGDP","TOT","PC_CHGPP","Q","2014-Q3",-0.818176072,
"ARG","QGDP","TOT","PC_CHGPP","Q","2014-Q4",0.515728444,
"ARG","QGDP","TOT","PC_CHGPP","Q","2015-Q1",1.447545874,
"ARG","QGDP","TOT","PC_CHGPP","Q","2015-Q2",2.331306446,
"ARG","QGDP","TOT","PC_CHGPP","Q","2015-Q3",-0.049245411,
"ARG","QGDP","TOT","PC_CHGPP","Q","2015-Q4",-1.115208952,
"ARG","QGDP","TOT","PC_CHGPP","Q","2016-Q1",-0.935343773,
"ARG","QGDP","TOT","PC_CHGPP","Q","2016-Q2",-1.581312981,
"ARG","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.335532711,
"ARG","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.63259141,
"ARG","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.855395597,
"ARG","QGDP","TOT","PC_CHGPP","Q","2017-Q2",1.10004213,
"ARG","QGDP","TOT","PC_CHGPP","Q","2017-Q3",1.189884886,
"ARG","QGDP","TOT","PC_CHGPP","Q","2017-Q4",1.077098799,
"ARG","QGDP","TOT","PC_CHGPP","Q","2018-Q1",-0.374925154,
"ARG","QGDP","TOT","PC_CHGPP","Q","2018-Q2",-4.570377158,
"ARG","QGDP","TOT","PC_CHGPP","Q","2018-Q3",-0.232955567,
"ARG","QGDP","TOT","PC_CHGPP","Q","2018-Q4",-1.351812936,
"ARG","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.019902155,
"ARG","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.712524649,
"ARG","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.309283831,
"ARG","QGDP","TOT","PC_CHGPP","Q","2019-Q4",-1.566251414,
"ARG","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-4.309043446,
"ARG","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-15.080425188,
"ARG","QGDP","TOT","PC_CHGPP","Q","2020-Q3",12.185239948,
"ARG","QGDP","TOT","PC_CHGPP","Q","2020-Q4",4.432676236,
"ARG","QGDP","TOT","PC_CHGPP","Q","2021-Q1",3.358558918,
"ARG","QGDP","TOT","PC_CHGPP","Q","2021-Q2",-0.79996702,
"ARG","QGDP","TOT","PC_CHGPP","Q","2021-Q3",4.083745933,
"ARG","QGDP","TOT","PC_CHGPP","Q","2021-Q4",1.852375439,
"ARG","QGDP","TOT","PC_CHGPP","Q","2022-Q1",0.873846025,
"SVN","QGDP","TOT","PC_CHGPP","Q","1995-Q2",0.214820113,
"SVN","QGDP","TOT","PC_CHGPP","Q","1995-Q3",0.197830858,
"SVN","QGDP","TOT","PC_CHGPP","Q","1995-Q4",0.228355138,
"SVN","QGDP","TOT","PC_CHGPP","Q","1996-Q1",0.666078956,
"SVN","QGDP","TOT","PC_CHGPP","Q","1996-Q2",1.1575169,
"SVN","QGDP","TOT","PC_CHGPP","Q","1996-Q3",1.301612597,
"SVN","QGDP","TOT","PC_CHGPP","Q","1996-Q4",1.74219473,
"SVN","QGDP","TOT","PC_CHGPP","Q","1997-Q1",0.526965768,
"SVN","QGDP","TOT","PC_CHGPP","Q","1997-Q2",2.276618476,
"SVN","QGDP","TOT","PC_CHGPP","Q","1997-Q3",0.879973065,
"SVN","QGDP","TOT","PC_CHGPP","Q","1997-Q4",0.37994766,
"SVN","QGDP","TOT","PC_CHGPP","Q","1998-Q1",0.628505274,
"SVN","QGDP","TOT","PC_CHGPP","Q","1998-Q2",0.69964543,
"SVN","QGDP","TOT","PC_CHGPP","Q","1998-Q3",0.874711018,
"SVN","QGDP","TOT","PC_CHGPP","Q","1998-Q4",0.763457592,
"SVN","QGDP","TOT","PC_CHGPP","Q","1999-Q1",1.647127202,
"SVN","QGDP","TOT","PC_CHGPP","Q","1999-Q2",4.260677737,
"SVN","QGDP","TOT","PC_CHGPP","Q","1999-Q3",-2.584944928,
"SVN","QGDP","TOT","PC_CHGPP","Q","1999-Q4",1.758930692,
"SVN","QGDP","TOT","PC_CHGPP","Q","2000-Q1",1.049972861,
"SVN","QGDP","TOT","PC_CHGPP","Q","2000-Q2",1.412960283,
"SVN","QGDP","TOT","PC_CHGPP","Q","2000-Q3",1.165036917,
"SVN","QGDP","TOT","PC_CHGPP","Q","2000-Q4",0.686937942,
"SVN","QGDP","TOT","PC_CHGPP","Q","2001-Q1",1.267478571,
"SVN","QGDP","TOT","PC_CHGPP","Q","2001-Q2",0.257091495,
"SVN","QGDP","TOT","PC_CHGPP","Q","2001-Q3",0.596217902,
"SVN","QGDP","TOT","PC_CHGPP","Q","2001-Q4",0.983153745,
"SVN","QGDP","TOT","PC_CHGPP","Q","2002-Q1",1.347262213,
"SVN","QGDP","TOT","PC_CHGPP","Q","2002-Q2",-0.110620421,
"SVN","QGDP","TOT","PC_CHGPP","Q","2002-Q3",1.164433805,
"SVN","QGDP","TOT","PC_CHGPP","Q","2002-Q4",1.686824338,
"SVN","QGDP","TOT","PC_CHGPP","Q","2003-Q1",-0.021270774,
"SVN","QGDP","TOT","PC_CHGPP","Q","2003-Q2",0.189451203,
"SVN","QGDP","TOT","PC_CHGPP","Q","2003-Q3",1.441291825,
"SVN","QGDP","TOT","PC_CHGPP","Q","2003-Q4",0.636059762,
"SVN","QGDP","TOT","PC_CHGPP","Q","2004-Q1",0.994716237,
"SVN","QGDP","TOT","PC_CHGPP","Q","2004-Q2",1.250201428,
"SVN","QGDP","TOT","PC_CHGPP","Q","2004-Q3",0.985641244,
"SVN","QGDP","TOT","PC_CHGPP","Q","2004-Q4",0.403346173,
"SVN","QGDP","TOT","PC_CHGPP","Q","2005-Q1",0.915210335,
"SVN","QGDP","TOT","PC_CHGPP","Q","2005-Q2",1.734999303,
"SVN","QGDP","TOT","PC_CHGPP","Q","2005-Q3",0.825426673,
"SVN","QGDP","TOT","PC_CHGPP","Q","2005-Q4",1.756726537,
"SVN","QGDP","TOT","PC_CHGPP","Q","2006-Q1",0.755867526,
"SVN","QGDP","TOT","PC_CHGPP","Q","2006-Q2",2.120056377,
"SVN","QGDP","TOT","PC_CHGPP","Q","2006-Q3",1.682968175,
"SVN","QGDP","TOT","PC_CHGPP","Q","2006-Q4",2.179978384,
"SVN","QGDP","TOT","PC_CHGPP","Q","2007-Q1",1.898614125,
"SVN","QGDP","TOT","PC_CHGPP","Q","2007-Q2",1.241014537,
"SVN","QGDP","TOT","PC_CHGPP","Q","2007-Q3",2.029956303,
"SVN","QGDP","TOT","PC_CHGPP","Q","2007-Q4",0.201302946,
"SVN","QGDP","TOT","PC_CHGPP","Q","2008-Q1",1.583400361,
"SVN","QGDP","TOT","PC_CHGPP","Q","2008-Q2",1.700831467,
"SVN","QGDP","TOT","PC_CHGPP","Q","2008-Q3",-0.572826615,
"SVN","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-3.743752987,
"SVN","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-4.370227339,
"SVN","QGDP","TOT","PC_CHGPP","Q","2009-Q2",-1.107291082,
"SVN","QGDP","TOT","PC_CHGPP","Q","2009-Q3",0.257172153,
"SVN","QGDP","TOT","PC_CHGPP","Q","2009-Q4",-0.122523,
"SVN","QGDP","TOT","PC_CHGPP","Q","2010-Q1",-0.137922373,
"SVN","QGDP","TOT","PC_CHGPP","Q","2010-Q2",1.782444386,
"SVN","QGDP","TOT","PC_CHGPP","Q","2010-Q3",0.266739576,
"SVN","QGDP","TOT","PC_CHGPP","Q","2010-Q4",0.541730415,
"SVN","QGDP","TOT","PC_CHGPP","Q","2011-Q1",0.635235434,
"SVN","QGDP","TOT","PC_CHGPP","Q","2011-Q2",-0.520310541,
"SVN","QGDP","TOT","PC_CHGPP","Q","2011-Q3",-0.191953167,
"SVN","QGDP","TOT","PC_CHGPP","Q","2011-Q4",0.033104284,
"SVN","QGDP","TOT","PC_CHGPP","Q","2012-Q1",-0.627268642,
"SVN","QGDP","TOT","PC_CHGPP","Q","2012-Q2",-1.778852914,
"SVN","QGDP","TOT","PC_CHGPP","Q","2012-Q3",0.205895718,
"SVN","QGDP","TOT","PC_CHGPP","Q","2012-Q4",-1.996608617,
"SVN","QGDP","TOT","PC_CHGPP","Q","2013-Q1",0.191185473,
"SVN","QGDP","TOT","PC_CHGPP","Q","2013-Q2",0.303923669,
"SVN","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.015637133,
"SVN","QGDP","TOT","PC_CHGPP","Q","2013-Q4",1.933858794,
"SVN","QGDP","TOT","PC_CHGPP","Q","2014-Q1",0.084560196,
"SVN","QGDP","TOT","PC_CHGPP","Q","2014-Q2",0.854181325,
"SVN","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.603845944,
"SVN","QGDP","TOT","PC_CHGPP","Q","2014-Q4",0.132508838,
"SVN","QGDP","TOT","PC_CHGPP","Q","2015-Q1",0.48640341,
"SVN","QGDP","TOT","PC_CHGPP","Q","2015-Q2",0.674017541,
"SVN","QGDP","TOT","PC_CHGPP","Q","2015-Q3",0.637312503,
"SVN","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.155262242,
"SVN","QGDP","TOT","PC_CHGPP","Q","2016-Q1",1.027520528,
"SVN","QGDP","TOT","PC_CHGPP","Q","2016-Q2",1.287007423,
"SVN","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.874556653,
"SVN","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.792183078,
"SVN","QGDP","TOT","PC_CHGPP","Q","2017-Q1",1.792643629,
"SVN","QGDP","TOT","PC_CHGPP","Q","2017-Q2",1.215634619,
"SVN","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.791734322,
"SVN","QGDP","TOT","PC_CHGPP","Q","2017-Q4",2.283894352,
"SVN","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.222982513,
"SVN","QGDP","TOT","PC_CHGPP","Q","2018-Q2",1.236035484,
"SVN","QGDP","TOT","PC_CHGPP","Q","2018-Q3",1.1395403,
"SVN","QGDP","TOT","PC_CHGPP","Q","2018-Q4",1.348743455,
"SVN","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.584493235,
"SVN","QGDP","TOT","PC_CHGPP","Q","2019-Q2",-0.308393338,
"SVN","QGDP","TOT","PC_CHGPP","Q","2019-Q3",1.235404463,
"SVN","QGDP","TOT","PC_CHGPP","Q","2019-Q4",1.37898751,
"SVN","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-4.53763119,
"SVN","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-9.460548549,
"SVN","QGDP","TOT","PC_CHGPP","Q","2020-Q3",11.798273404,
"SVN","QGDP","TOT","PC_CHGPP","Q","2020-Q4",-0.23242383,
"SVN","QGDP","TOT","PC_CHGPP","Q","2021-Q1",1.598583829,
"SVN","QGDP","TOT","PC_CHGPP","Q","2021-Q2",1.949364233,
"SVN","QGDP","TOT","PC_CHGPP","Q","2021-Q3",1.290442845,
"SVN","QGDP","TOT","PC_CHGPP","Q","2021-Q4",5.282223956,
"SVN","QGDP","TOT","PC_CHGPP","Q","2022-Q1",0.798775493,
"FIN","QGDP","TOT","PC_CHGPP","Q","1990-Q4",-0.573305292,
"FIN","QGDP","TOT","PC_CHGPP","Q","1991-Q1",-1.950046361,
"FIN","QGDP","TOT","PC_CHGPP","Q","1991-Q2",-1.196843878,
"FIN","QGDP","TOT","PC_CHGPP","Q","1991-Q3",-2.057785488,
"FIN","QGDP","TOT","PC_CHGPP","Q","1991-Q4",-1.17266231,
"FIN","QGDP","TOT","PC_CHGPP","Q","1992-Q1",0.321364563,
"FIN","QGDP","TOT","PC_CHGPP","Q","1992-Q2",-1.124253065,
"FIN","QGDP","TOT","PC_CHGPP","Q","1992-Q3",-0.816173951,
"FIN","QGDP","TOT","PC_CHGPP","Q","1992-Q4",-0.706680486,
"FIN","QGDP","TOT","PC_CHGPP","Q","1993-Q1",0.234073512,
"FIN","QGDP","TOT","PC_CHGPP","Q","1993-Q2",-0.192501893,
"FIN","QGDP","TOT","PC_CHGPP","Q","1993-Q3",0.572295823,
"FIN","QGDP","TOT","PC_CHGPP","Q","1993-Q4",0.754527163,
"FIN","QGDP","TOT","PC_CHGPP","Q","1994-Q1",0.664628058,
"FIN","QGDP","TOT","PC_CHGPP","Q","1994-Q2",0.867921019,
"FIN","QGDP","TOT","PC_CHGPP","Q","1994-Q3",2.283273409,
"FIN","QGDP","TOT","PC_CHGPP","Q","1994-Q4",2.517726235,
"FIN","QGDP","TOT","PC_CHGPP","Q","1995-Q1",-0.826446281,
"FIN","QGDP","TOT","PC_CHGPP","Q","1995-Q2",2.686170213,
"FIN","QGDP","TOT","PC_CHGPP","Q","1995-Q3",-0.451811563,
"FIN","QGDP","TOT","PC_CHGPP","Q","1995-Q4",0.049144311,
"FIN","QGDP","TOT","PC_CHGPP","Q","1996-Q1",1.80299922,
"FIN","QGDP","TOT","PC_CHGPP","Q","1996-Q2",0.789033009,
"FIN","QGDP","TOT","PC_CHGPP","Q","1996-Q3",0.58010194,
"FIN","QGDP","TOT","PC_CHGPP","Q","1996-Q4",1.873057648,
"FIN","QGDP","TOT","PC_CHGPP","Q","1997-Q1",1.1790249,
"FIN","QGDP","TOT","PC_CHGPP","Q","1997-Q2",1.518402825,
"FIN","QGDP","TOT","PC_CHGPP","Q","1997-Q3",2.357253706,
"FIN","QGDP","TOT","PC_CHGPP","Q","1997-Q4",2.946020128,
"FIN","QGDP","TOT","PC_CHGPP","Q","1998-Q1",-0.728759332,
"FIN","QGDP","TOT","PC_CHGPP","Q","1998-Q2",2.01816089,
"FIN","QGDP","TOT","PC_CHGPP","Q","1998-Q3",1.256142814,
"FIN","QGDP","TOT","PC_CHGPP","Q","1998-Q4",0.886467748,
"FIN","QGDP","TOT","PC_CHGPP","Q","1999-Q1",1.649363081,
"FIN","QGDP","TOT","PC_CHGPP","Q","1999-Q2",0.531208499,
"FIN","QGDP","TOT","PC_CHGPP","Q","1999-Q3",0.533205236,
"FIN","QGDP","TOT","PC_CHGPP","Q","1999-Q4",0.852903935,
